station,station_name,valid(America/Chicago),tmpf
DAL,DALLAS/LOVE FIELD,2025-08-04 14:18,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:19,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:20,86
DAL,DALLAS/LOVE FIELD,2025-08-04 14:21,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:22,88
DAL,DALLAS/LOVE FIELD,2025-08-04 14:23,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:24,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:25,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:26,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:27,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:28,86
DAL,DALLAS/LOVE FIELD,2025-08-04 14:29,86
DAL,DALLAS/LOVE FIELD,2025-08-04 14:30,86
DAL,DALLAS/LOVE FIELD,2025-08-04 14:31,86
DAL,DALLAS/LOVE FIELD,2025-08-04 14:32,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:33,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:34,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:35,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:36,86
DAL,DALLAS/LOVE FIELD,2025-08-04 14:37,88
DAL,DALLAS/LOVE FIELD,2025-08-04 14:38,88
DAL,DALLAS/LOVE FIELD,2025-08-04 14:39,89
DAL,DALLAS/LOVE FIELD,2025-08-04 14:40,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:41,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:42,86
DAL,DALLAS/LOVE FIELD,2025-08-04 14:43,86
DAL,DALLAS/LOVE FIELD,2025-08-04 14:44,88
DAL,DALLAS/LOVE FIELD,2025-08-04 14:45,88
DAL,DALLAS/LOVE FIELD,2025-08-04 14:46,88
DAL,DALLAS/LOVE FIELD,2025-08-04 14:47,88
DAL,DALLAS/LOVE FIELD,2025-08-04 14:48,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:49,88
DAL,DALLAS/LOVE FIELD,2025-08-04 14:50,88
DAL,DALLAS/LOVE FIELD,2025-08-04 14:51,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:52,88
DAL,DALLAS/LOVE FIELD,2025-08-04 14:53,89
DAL,DALLAS/LOVE FIELD,2025-08-04 14:54,88
DAL,DALLAS/LOVE FIELD,2025-08-04 14:55,88
DAL,DALLAS/LOVE FIELD,2025-08-04 14:56,87
DAL,DALLAS/LOVE FIELD,2025-08-04 14:57,88
DAL,DALLAS/LOVE FIELD,2025-08-04 14:58,88
DAL,DALLAS/LOVE FIELD,2025-08-04 14:59,87
DAL,DALLAS/LOVE FIELD,2025-08-04 15:00,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:01,87
DAL,DALLAS/LOVE FIELD,2025-08-04 15:02,87
DAL,DALLAS/LOVE FIELD,2025-08-04 15:03,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:04,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:05,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:06,87
DAL,DALLAS/LOVE FIELD,2025-08-04 15:07,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:08,87
DAL,DALLAS/LOVE FIELD,2025-08-04 15:09,87
DAL,DALLAS/LOVE FIELD,2025-08-04 15:10,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:11,87
DAL,DALLAS/LOVE FIELD,2025-08-04 15:12,87
DAL,DALLAS/LOVE FIELD,2025-08-04 15:13,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:14,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:15,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:16,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:17,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:18,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:19,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:20,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:21,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:22,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:23,87
DAL,DALLAS/LOVE FIELD,2025-08-04 15:24,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:25,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:26,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:27,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:28,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:29,90
DAL,DALLAS/LOVE FIELD,2025-08-04 15:30,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:31,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:32,90
DAL,DALLAS/LOVE FIELD,2025-08-04 15:33,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:34,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:35,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:36,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:37,90
DAL,DALLAS/LOVE FIELD,2025-08-04 15:38,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:39,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:40,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:41,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:42,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:43,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:44,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:45,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:46,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:47,87
DAL,DALLAS/LOVE FIELD,2025-08-04 15:48,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:49,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:50,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:51,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:52,87
DAL,DALLAS/LOVE FIELD,2025-08-04 15:53,87
DAL,DALLAS/LOVE FIELD,2025-08-04 15:54,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:55,87
DAL,DALLAS/LOVE FIELD,2025-08-04 15:56,88
DAL,DALLAS/LOVE FIELD,2025-08-04 15:57,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:58,89
DAL,DALLAS/LOVE FIELD,2025-08-04 15:59,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:00,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:01,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:02,91
DAL,DALLAS/LOVE FIELD,2025-08-04 16:03,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:04,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:05,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:06,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:07,88
DAL,DALLAS/LOVE FIELD,2025-08-04 16:08,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:09,88
DAL,DALLAS/LOVE FIELD,2025-08-04 16:10,88
DAL,DALLAS/LOVE FIELD,2025-08-04 16:11,88
DAL,DALLAS/LOVE FIELD,2025-08-04 16:12,88
DAL,DALLAS/LOVE FIELD,2025-08-04 16:13,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:14,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:15,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:16,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:17,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:18,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:19,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:20,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:21,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:22,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:23,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:24,88
DAL,DALLAS/LOVE FIELD,2025-08-04 16:25,91
DAL,DALLAS/LOVE FIELD,2025-08-04 16:26,91
DAL,DALLAS/LOVE FIELD,2025-08-04 16:27,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:28,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:29,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:30,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:31,88
DAL,DALLAS/LOVE FIELD,2025-08-04 16:32,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:33,88
DAL,DALLAS/LOVE FIELD,2025-08-04 16:34,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:35,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:36,91
DAL,DALLAS/LOVE FIELD,2025-08-04 16:37,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:38,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:39,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:40,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:41,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:42,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:43,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:44,91
DAL,DALLAS/LOVE FIELD,2025-08-04 16:45,91
DAL,DALLAS/LOVE FIELD,2025-08-04 16:46,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:47,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:48,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:49,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:50,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:51,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:52,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:53,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:54,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:55,89
DAL,DALLAS/LOVE FIELD,2025-08-04 16:56,91
DAL,DALLAS/LOVE FIELD,2025-08-04 16:57,91
DAL,DALLAS/LOVE FIELD,2025-08-04 16:58,90
DAL,DALLAS/LOVE FIELD,2025-08-04 16:59,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:00,88
DAL,DALLAS/LOVE FIELD,2025-08-04 17:01,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:02,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:03,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:04,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:05,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:06,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:07,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:08,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:09,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:10,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:11,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:12,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:13,88
DAL,DALLAS/LOVE FIELD,2025-08-04 17:14,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:15,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:16,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:17,88
DAL,DALLAS/LOVE FIELD,2025-08-04 17:18,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:19,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:20,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:21,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:22,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:23,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:24,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:25,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:26,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:27,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:28,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:29,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:30,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:31,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:32,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:33,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:34,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:35,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:36,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:37,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:38,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:39,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:40,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:41,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:42,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:43,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:44,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:45,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:46,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:47,88
DAL,DALLAS/LOVE FIELD,2025-08-04 17:48,88
DAL,DALLAS/LOVE FIELD,2025-08-04 17:49,88
DAL,DALLAS/LOVE FIELD,2025-08-04 17:50,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:51,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:52,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:53,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:54,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:55,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:56,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:57,90
DAL,DALLAS/LOVE FIELD,2025-08-04 17:58,89
DAL,DALLAS/LOVE FIELD,2025-08-04 17:59,90
DAL,DALLAS/LOVE FIELD,2025-08-04 18:00,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:01,90
DAL,DALLAS/LOVE FIELD,2025-08-04 18:02,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:03,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:04,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:05,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:06,90
DAL,DALLAS/LOVE FIELD,2025-08-04 18:07,90
DAL,DALLAS/LOVE FIELD,2025-08-04 18:08,90
DAL,DALLAS/LOVE FIELD,2025-08-04 18:09,90
DAL,DALLAS/LOVE FIELD,2025-08-04 18:10,91
DAL,DALLAS/LOVE FIELD,2025-08-04 18:11,90
DAL,DALLAS/LOVE FIELD,2025-08-04 18:12,90
DAL,DALLAS/LOVE FIELD,2025-08-04 18:13,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:14,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:15,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:16,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:17,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:18,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:19,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:20,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:21,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:22,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:23,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:24,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:25,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:26,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:27,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:28,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:29,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:30,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:31,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:32,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:33,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:34,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:35,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:36,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:37,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:38,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:39,87
DAL,DALLAS/LOVE FIELD,2025-08-04 18:40,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:41,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:42,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:43,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:44,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:45,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:46,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:47,89
DAL,DALLAS/LOVE FIELD,2025-08-04 18:48,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:49,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:50,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:51,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:52,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:53,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:54,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:55,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:56,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:57,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:58,88
DAL,DALLAS/LOVE FIELD,2025-08-04 18:59,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:00,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:01,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:02,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:03,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:04,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:05,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:06,89
DAL,DALLAS/LOVE FIELD,2025-08-04 19:07,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:08,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:09,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:10,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:11,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:12,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:13,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:14,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:15,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:16,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:17,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:18,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:19,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:20,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:21,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:22,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:23,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:24,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:25,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:26,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:27,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:28,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:29,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:30,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:31,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:32,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:33,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:34,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:35,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:36,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:37,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:38,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:39,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:40,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:41,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:42,88
DAL,DALLAS/LOVE FIELD,2025-08-04 19:43,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:44,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:45,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:46,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:47,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:48,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:49,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:50,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:51,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:52,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:53,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:54,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:55,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:56,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:57,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:58,87
DAL,DALLAS/LOVE FIELD,2025-08-04 19:59,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:00,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:01,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:02,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:03,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:04,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:05,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:06,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:07,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:08,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:09,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:10,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:11,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:12,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:13,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:14,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:15,87
DAL,DALLAS/LOVE FIELD,2025-08-04 20:16,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:17,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:18,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:19,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:20,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:21,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:22,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:23,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:24,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:25,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:26,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:27,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:28,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:29,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:30,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:31,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:32,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:33,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:34,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:35,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:36,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:37,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:38,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:39,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:40,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:41,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:42,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:43,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:44,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:45,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:46,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:47,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:48,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:49,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:50,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:51,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:52,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:53,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:54,85
DAL,DALLAS/LOVE FIELD,2025-08-04 20:55,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:56,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:57,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:58,86
DAL,DALLAS/LOVE FIELD,2025-08-04 20:59,86
DAL,DALLAS/LOVE FIELD,2025-08-04 21:00,86
DAL,DALLAS/LOVE FIELD,2025-08-04 21:01,86
DAL,DALLAS/LOVE FIELD,2025-08-04 21:02,86
DAL,DALLAS/LOVE FIELD,2025-08-04 21:03,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:04,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:05,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:06,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:07,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:08,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:09,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:10,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:11,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:12,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:13,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:14,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:15,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:16,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:17,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:18,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:19,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:20,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:21,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:22,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:23,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:24,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:25,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:26,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:27,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:28,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:29,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:30,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:31,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:32,85
DAL,DALLAS/LOVE FIELD,2025-08-04 21:33,85
